0.000000	0.111111	0.444444	1.000000	1.777778	
0.575364	0.458382	0.546483	0.805299	1.021651	
1.021651	0.600571	0.477806	0.653060	1.329136	
1.000000	0.444444	0.111111	0.000000	0.111111	
